SalePrice,id
203058.260303,2327
223263.487498,2328
192383.326391,2329
180515.434278,2330
341926.755842,2331
400568.578417,2332
323245.178113,2333
258156.139665,2334
286756.575755,2335
310725.8384,2336
197393.447094,2337
265828.065062,2338
221284.650774,2339
391379.088951,2340
211766.236399,2341
237704.050453,2342
230101.914695,2343
213992.605604,2344
236446.255265,2345
212641.411841,2346
196680.146818,2347
242067.483342,2348
181395.183926,2349
313795.269046,2350
254227.381705,2351
254130.119582,2352
236168.287617,2353
139670.152475,2354
147618.178934,2355
153005.673587,2356
189564.824062,2357
197240.981091,2358
133881.647892,2359
115913.64646,2360
146430.553627,2361
256934.696013,2362
140096.355015,2363
159174.348755,2364
216088.86264,2365
193405.057153,2366
223042.521027,2367
212542.525918,2368
217305.868983,2369
169765.752661,2370
165496.331496,2371
192336.593295,2372
286979.878212,2373
316645.789059,2374
254961.749447,2375
269560.953617,2376
329813.906756,2377
145065.41162,2378
194806.04462,2379
149196.290275,2380
167921.062876,2381
215804.818488,2382
204825.878168,2383
244880.538301,2384
161964.069352,2385
133604.480762,2386
137031.842636,2387
104328.065166,2388
118487.947747,2389
149963.567738,2390
146095.889743,2391
114176.793992,2392
172655.639605,2393
143750.065716,2394
211081.332024,2395
143857.816874,2396
222591.268245,2397
135589.356333,2398
65707.5198284,2399
62936.6624536,2400
121223.899442,2401
136906.710553,2402
147197.035332,2403
153992.77924,2404
158860.799714,2405
140060.985257,2406
124774.730511,2407
148923.305857,2408
120344.119808,2409
173640.575081,2410
113974.565407,2411
158031.815995,2412
129399.201013,2413
157639.060124,2414
133634.493388,2415
129684.816696,2416
131635.783095,2417
132005.912787,2418
127262.048536,2419
121565.765468,2420
148634.317944,2421
107682.209859,2422
115143.190653,2423
165156.62491,2424
195010.424516,2425
131449.128395,2426
132338.987361,2427
183204.049074,2428
113197.097821,2429
132935.660313,2430
108926.12723,2431
147977.019716,2432
148335.7348,2433
138796.94988,2434
151783.180765,2435
105242.394087,2436
102613.055958,2437
124055.542366,2438
103218.36782,2439
124032.406253,2440
94634.4146298,2441
98265.2468694,2442
126616.63954,2443
132328.109458,2444
87276.6333808,2445
132035.957678,2446
181498.628497,2447
129599.010065,2448
111585.887315,2449
154768.763983,2450
119221.447974,2451
190910.331274,2452
93211.2096658,2453
118710.121796,2454
121247.566698,2455
133395.774028,2456
137811.237403,2457
127130.638407,2458
107161.003767,2459
139559.601248,2460
127273.297418,2461
134252.295279,2462
124438.393697,2463
170537.104708,2464
141982.692374,2465
117713.85915,2466
131274.819581,2467
82036.9440681,2468
80322.189099,2469
194016.889677,2470
216582.919837,2471
165381.493099,2472
116517.822777,2473
73773.223965,2474
207914.044001,2475
115021.918065,2476
126720.84654,2477
152163.034613,2478
105548.980931,2479
154649.426851,2480
120051.935335,2481
126029.575673,2482
111281.593868,2483
122275.111916,2484
123543.916573,2485
150437.745639,2486
166297.168471,2487
166160.882544,2488
157301.880117,2489
145918.666548,2490
93522.6303462,2491
197067.211658,2492
155972.274732,2493
152075.891404,2494
89224.8615932,2495
238113.450534,2496
152995.628365,2497
107991.335188,2498
86647.3146263,2499
119399.615473,2500
134545.164538,2501
145688.087851,2502
94762.024651,2503
172306.240599,2504
227102.434956,2505
250017.25881,2506
277344.185424,2507
250210.781292,2508
218265.019709,2509
223216.490385,2510
175942.363916,2511
208130.880834,2512
221736.493568,2513
265198.578076,2514
150663.084054,2515
174583.736642,2516
146940.486786,2517
156188.105161,2518
234762.614205,2519
221498.088546,2520
189561.101731,2521
221436.616252,2522
119249.599239,2523
135156.730478,2524
148323.96406,2525
137575.209037,2526
117754.360166,2527
128874.451426,2528
133686.607023,2529
125573.008064,2530
254875.680214,2531
223095.3758,2532
193294.457038,2533
235734.312179,2534
294534.478066,2535
231989.29839,2536
243805.178653,2537
183051.374306,2538
190659.007738,2539
175785.106981,2540
183871.338839,2541
164678.342238,2542
120988.52357,2543
122151.848239,2544
137432.492418,2545
121777.403398,2546
138335.746564,2547
150615.405329,2548
152479.900558,2549
523973.769624,2550
139643.912289,2551
129148.208239,2552
75689.9171868,2553
95796.5313803,2554
113071.078387,2555
98011.5693285,2556
107159.809963,2557
147418.806202,2558
141565.065094,2559
154830.835146,2560
146065.259954,2561
139385.855529,2562
151130.997407,2563
201237.05896,2564
137860.676921,2565
154955.54492,2566
142987.894476,2567
204821.57086,2568
228828.459364,2569
117827.511541,2570
191609.686335,2571
153734.882281,2572
220680.916018,2573
290652.237811,2574
131673.224042,2575
118702.692761,2576
154453.360269,2577
82834.1543654,2578
63994.7146631,2579
86032.7523449,2580
94538.5625468,2581
100895.952477,2582
274009.547854,2583
172913.343433,2584
184109.729942,2585
220997.064769,2586
200114.663675,2587
138246.013096,2588
151132.109893,2589
201225.014764,2590
224359.38697,2591
210040.901585,2592
256805.49283,2593
185135.638127,2594
208446.289935,2595
288435.648104,2596
186319.519594,2597
280506.774752,2598
342348.595288,2599
151503.021091,2600
143141.115243,2601
85656.654851,2602
94245.2298491,2603
90603.6516064,2604
82355.1390515,2605
144549.447224,2606
197490.479605,2607
197371.294771,2608
173707.956363,2609
110980.873382,2610
125038.963812,2611
161471.292651,2612
130410.108182,2613
124286.937479,2614
153243.285397,2615
144288.651164,2616
184594.924873,2617
195516.749889,2618
198505.074795,2619
188086.430078,2620
176010.169728,2621
176480.377825,2622
243586.446939,2623
297676.171812,2624
293280.690816,2625
173293.383949,2626
168652.13746,2627
482671.46976,2628
495679.272608,2629
390644.245734,2630
470951.753625,2631
416916.067977,2632
314358.84559,2633
430535.002271,2634
158944.363306,2635
173975.52551,2636
179238.862052,2637
252640.430436,2638
192589.543743,2639
151266.681053,2640
103900.099636,2641
186372.607192,2642
103798.124176,2643
118320.40394,2644
110767.867502,2645
95556.1729168,2646
104287.892559,2647
141014.763977,2648
154578.030291,2649
136103.200293,2650
138005.222649,2651
398314.79932,2652
256131.431157,2653
252162.628119,2654
408917.332701,2655
327420.15087,2656
350689.572659,2657
309206.382267,2658
310224.49793,2659
366493.958004,2660
356054.777064,2661
366917.378858,2662
296010.377481,2663
278274.998671,2664
330013.098116,2665
283634.440937,2666
170847.10603,2667
182699.320895,2668
179957.901107,2669
276326.136138,2670
190539.342271,2671
192770.984405,2672
199418.441848,2673
193271.832775,2674
173041.296678,2675
195150.750954,2676
197806.036466,2677
247240.518124,2678
279357.386532,2679
292467.193111,2680
404586.876196,2681
322851.147302,2682
510159.238364,2683
321917.699705,2684
330470.885579,2685
246787.8148,2686
310347.123753,2687
217573.258909,2688
208666.31831,2689
411735.806346,2690
187287.059122,2691
141754.837542,2692
197686.291166,2693
140260.63788,2694
192804.960937,2695
186659.203695,2696
183914.380465,2697
192583.494826,2698
167801.599502,2699
153654.251303,2700
150214.115967,2701
112131.594687,2702
128704.689118,2703
140202.810529,2704
115351.966824,2705
112897.857969,2706
123911.339265,2707
133383.140093,2708
104799.709359,2709
127897.038808,2710
264598.40013,2711
392998.592181,2712
170283.418268,2713
151486.733827,2714
170158.338453,2715
145178.731687,2716
191624.763191,2717
221876.462318,2718
152049.271382,2719
174017.418217,2720
130866.054237,2721
159766.662622,2722
143994.209654,2723
125827.108606,2724
130055.716691,2725
147725.305871,2726
175181.367645,2727
186921.344659,2728
149506.087095,2729
146958.856561,2730
134372.836852,2731
134669.134695,2732
159263.396256,2733
141039.307099,2734
132339.982441,2735
135602.360483,2736
121699.264232,2737
138676.001493,2738
158559.819462,2739
136080.345143,2740
146018.947733,2741
153977.701491,2742
154972.773206,2743
162868.302106,2744
140297.738122,2745
137813.125084,2746
154009.123367,2747
127924.146683,2748
128329.691381,2749
128029.801056,2750
135100.06055,2751
203780.461555,2752
145385.761558,2753
204566.150743,2754
136178.48787,2755
95391.1596559,2756
72273.8315033,2757
86999.8819789,2758
163517.730687,2759
121316.092379,2760
141391.388077,2761
143518.9853,2762
185885.446494,2763
153282.468189,2764
290651.76795,2765
127420.817937,2766
87236.2768358,2767
131643.29798,2768
133129.157713,2769
142949.687835,2770
105986.312375,2771
110979.864156,2772
164707.710036,2773
140270.555283,2774
117268.423474,2775
143286.743585,2776
146183.596599,2777
105541.937039,2778
123155.068964,2779
98056.8961194,2780
97315.4883874,2781
95688.606118,2782
98173.2948056,2783
122034.720792,2784
137170.952855,2785
69177.5831771,2786
126355.321605,2787
74414.0989691,2788
174829.018418,2789
93835.4442773,2790
111125.214146,2791
53761.6013125,2792
154729.979808,2793
100951.130638,2794
120169.645933,2795
99712.775543,2796
194287.435372,2797
108244.602852,2798
117367.943329,2799
69344.4542944,2800
112981.645207,2801
128925.266723,2802
168760.912323,2803
129491.299866,2804
99745.922104,2805
84295.1848831,2806
160525.563295,2807
146466.153104,2808
131240.799395,2809
124797.843698,2810
159501.809491,2811
168213.682858,2812
156275.542439,2813
161846.753488,2814
98486.1555893,2815
237718.127639,2816
155566.387541,2817
130594.237388,2818
166914.228637,2819
135385.388993,2820
105184.330864,2821
196333.028748,2822
307169.425189,2823
166326.835801,2824
150553.52747,2825
129728.440231,2826
138404.602147,2827
211002.2671,2828
213352.100607,2829
228112.387728,2830
176886.027648,2831
237958.067553,2832
304203.512952,2833
219983.357897,2834
226320.773738,2835
191748.363308,2836
156797.661285,2837
151162.667503,2838
172936.047799,2839
204634.834581,2840
205790.241794,2841
230490.438204,2842
148664.199291,2843
171814.722369,2844
127204.798841,2845
208915.136021,2846
208489.020954,2847
217745.310331,2848
196811.379634,2849
282097.167344,2850
215650.495657,2851
241049.199918,2852
234065.033443,2853
137657.004514,2854
199296.486712,2855
200251.724077,2856
190550.190019,2857
205446.675941,2858
106826.6785,2859
122183.011527,2860
124952.939617,2861
185825.928616,2862
127326.284099,2863
240752.286805,2864
142878.815082,2865
142525.262636,2866
97882.6570593,2867
93905.1614925,2868
98928.6621192,2869
120390.757912,2870
84888.9183702,2871
51030.5320443,2872
97338.6055928,2873
138837.578018,2874
113098.105495,2875
164500.860862,2876
146485.822146,2877
164059.149557,2878
133943.290469,2879
103696.040353,2880
144974.05141,2881
176428.904223,2882
193944.405502,2883
203466.255751,2884
186895.121843,2885
229082.468886,2886
100379.656672,2887
142568.428628,2888
58777.3223509,2889
81209.6468584,2890
136254.987964,2891
43176.5156359,2892
71641.5318328,2893
55114.149013,2894
323044.10969,2895
278984.08594,2896
207862.690891,2897
150512.818029,2898
215656.430102,2899
158554.324639,2900
212379.573163,2901
183428.493529,2902
332198.34298,2903
347781.763762,2904
85715.757683,2905
196983.947192,2906
114498.924928,2907
130027.782835,2908
154385.553893,2909
78097.5000731,2910
83366.9339977,2911
148245.268896,2912
84248.7675235,2913
80139.6489634,2914
87496.3436691,2915
85034.5830196,2916
165128.542251,2917
119034.149412,2918
227808.934762,2919
